Backend Developer,https://jobs.ashbyhq.com/taktile/81ec3566-8041-476f-9b15-cc3f21ef2d17/application?utm_source=9ZvWNnZ8qq
Backend Developer,https://join.com/companies/doopic/13780884-backend-developer-m-f-d?pid=e65242534431eadcb0c9
Backend Developer,https://justplay.jobs.personio.com/job/2022622?display=en&language=en&pid=5e89c562-d221-4fc5-8fa8-6305b36e5344&it=YCod19NpBiBy0Nz4KS6Erw&_ghcid=71e67ea4-f328-4404-ad0c-95e7b0e31743#apply
Backend Developer,https://join.com/companies/slay/13815771-backend-engineer?pid=e65242534431eadcb0c9
Software Engineer,https://mediaire.jobs.personio.de/job/2002648?display=en&language=en&pid=e401f47f-d633-41c6-9a06-0f4cfeb6cc84&it=CxNEwwy6VUQiMfZGObc5Jw&_ghcid=71e67ea4-f328-4404-ad0c-95e7b0e31743#apply
Software Engineer,https://jobs.ashbyhq.com/taktile/81ec3566-8041-476f-9b15-cc3f21ef2d17/application?utm_source=9ZvWNnZ8qq
Software Engineer,https://join.com/companies/pland/13791568-software-engineer-full-stack-f-m-d?pid=e65242534431eadcb0c9
Software Engineer,https://naptha.ai/careers?ashby_jid=96df9dd3-85bc-4cff-b806-973b78bb433a&utm_source=k3pN1XlLyX
Software Engineer,https://jobs.ashbyhq.com/taktile/98e73545-810f-477c-a58f-7295b71bb97f/application?utm_source=9ZvWNnZ8qq
